date,cash,value,601288.SH_volume_1_x,601398.SH_volume_2,601288.SH_volume_1_y,601988.SH_volume_2,002017.SZ_volume_1,600776.SH_volume_2,002194.SZ_volume_1_x,603118.SH_volume_2_x,002463.SZ_volume_1,603118.SH_volume_2_y,600062.SH_volume_1,603367.SH_volume_2,002234.SZ_volume_1,002746.SZ_volume_2,000686.SZ_volume_1_x,002926.SZ_volume_2,000810.SZ_volume_1,002463.SZ_volume_2_x,002792.SZ_volume_1_x,603118.SH_volume_2,601988.SH_volume_1,601998.SH_volume_2,600602.SH_volume_1_x,600756.SH_volume_2,600928.SH_volume_1,601860.SH_volume_2,600602.SH_volume_1_y,603383.SH_volume_2_x,300134.SZ_volume_1,603328.SH_volume_2_x,000686.SZ_volume_1_y,000783.SZ_volume_2,600756.SH_volume_1,603383.SH_volume_2_y,600446.SH_volume_1,600602.SH_volume_2,002194.SZ_volume_1_y,002463.SZ_volume_2_y,002792.SZ_volume_1_y,603328.SH_volume_2_y,rev
2022-04-26,826133995.9114301,-4270807715.611329,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,150000.0,-169700.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.09234303056694637
2022-04-27,873326471.108629,-4587608718.294375,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,150000.0,-169700.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.07417824069321255
2022-04-28,937538440.9690858,-4293057819.2002935,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.0642057588563466
2022-04-29,937538440.9690858,-4514799776.854684,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.051651286097911475
2022-05-05,937538440.9690858,-4590398159.109614,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.01674457030021337
2022-05-06,937538440.9690858,-4651385933.4740095,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.013285944323449428
2022-05-09,937538440.9690858,-4759488969.633664,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.02324103776934172
2022-05-10,937538440.9690858,-5041526680.083009,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.05925798173896246
2022-05-11,937538440.9690858,-5077911443.871192,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.007217013039308995
2022-05-12,937538440.9690858,-5153619035.238245,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.014909198831820625
2022-05-13,937538440.9690858,-5121061140.466664,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.00631748186060388
2022-05-16,937538440.9690858,-5264688804.930942,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.028046465473597015
2022-05-17,937538440.9690858,-5079924996.004752,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.03509491553482491
2022-05-18,937538440.9690858,-5084866922.371946,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.000972834514501919
2022-05-19,937538440.9690858,-5050319251.73381,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.00679421333253305
2022-05-20,937538440.9690858,-5080823209.555167,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.006040005849310415
2022-05-23,937538440.9690858,-5152518581.571535,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.01411097553670726
2022-05-24,937538440.9690858,-4763391627.360387,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.07552169837929301
2022-05-25,937538440.9690858,-4892337293.240762,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.02707013740791875
2022-05-26,937538440.9690858,-4863269868.643495,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.005941418764692785
2022-05-27,973222583.8949977,-4857406525.615209,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.001205638014474708
2022-05-30,973222583.8949977,-5065764717.250022,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.04289494620968015
2022-05-31,973222583.8949977,-5053300153.981331,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.002460549189394201
2022-06-01,973222583.8949977,-4999681667.437417,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.01061058811273452
2022-06-02,973222583.8949977,-5136380707.342005,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.027341548721971476
2022-06-06,973527912.5969899,-5331796603.106395,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.038045446180626774
2022-06-07,973527912.5969899,-5158222920.388445,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.032554445647236974
2022-06-08,973527912.5969899,-5097790670.088585,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.011715711250282479
2022-06-09,973527912.5969899,-4896058455.142267,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.039572479138852534
2022-06-10,973527912.5969899,-4933374513.018228,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.007621652849501448
2022-06-13,973527912.5969899,-4909766142.052148,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.004785440656042139
2022-06-14,973527912.5969899,-4867491854.128813,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.008610244704173597
2022-06-15,973527912.5969899,-4924214638.601436,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.011653390734389868
2022-06-16,973527912.5969899,-5029241443.4798975,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.021328640724785908
2022-06-17,973527912.5969899,-4923614659.59061,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.021002527931170745
2022-06-20,973527912.5969899,-4913815471.338359,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.0019902427240447995
2022-06-21,973527912.5969899,-4950682532.522944,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.007502736193417681
2022-06-22,973527912.5969899,-4795238625.759799,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.03139848005643153
2022-06-23,973527912.5969899,-5005894124.729729,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.043930138917028794
2022-06-24,973527912.5969899,-5413616535.095354,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.0814484685865462
2022-06-27,973527912.5969899,-5331500620.105245,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.015168402574834983
2022-06-28,973527912.5969899,-5359759900.815016,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.005300436541862963
2022-06-29,973527912.5969899,-5425525197.992905,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.012270194634630638
2022-06-30,973527912.5969899,-5324792554.73355,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.018566431743164524
2022-07-01,973527912.5969899,-5249448945.9263935,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.014149585741171977
2022-07-04,973527912.5969899,-5272246806.036807,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.004342905387832108
2022-07-05,973527912.5969899,-5167400960.221382,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.01988636907046437
2022-07-06,973527912.5969899,-5045569802.804749,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.02357687323946589
2022-07-07,973527912.5969899,-5048634921.707232,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.0006074871664207837
2022-07-08,973527912.5969899,-5082575817.742739,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.00672278676550242
2022-07-11,973527912.5969899,-5257103604.178016,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.03433845213405751
2022-07-12,973527912.5969899,-5166829690.317277,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.017171796612300838
2022-07-13,973527912.5969899,-5185687612.935305,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.0036498053445361833
2022-07-14,973527912.5969899,-5162598626.474336,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.004452444532789701
2022-07-15,973527912.5969899,-5210872095.75342,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.009350614442798832
2022-07-18,973527912.5969899,-5363798173.377054,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.02934750168753153
2022-07-19,973527912.5969899,-5413859003.68314,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.009333093581813001
2022-07-20,973527912.5969899,-5528565800.0987835,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.021187621683092628
2022-07-21,973527912.5969899,-5455996586.241397,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.013126227756227515
2022-07-22,973527912.5969899,-5395957382.2334795,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.011004259819245577
2022-07-25,973527912.5969899,-5323641721.117804,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.013401822140734376
2022-07-26,973527912.5969899,-5590779586.826578,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.050179534931716674
2022-07-27,1007591545.9742851,-5539832647.709413,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,270000.0,-557800.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,0.0,0.0,280000.0,-565000.0,-0.009112671734942013
2022-07-28,1007591545.9742851,-5496549324.057666,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,270000.0,-557800.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,0.0,0.0,280000.0,-565000.0,-0.007813110323764638
2022-07-29,1007591545.9742851,-5507187457.760258,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,270000.0,-557800.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,0.0,0.0,280000.0,-565000.0,0.0019354204020385346
2022-08-01,1007961505.1704695,-5490952654.257775,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,270000.0,-557800.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.0029479300690238297
2022-08-02,1062564994.0447215,-5024273196.78946,0,0,1930000.0,-1643700.0,0,0,270000.0,-591400.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,120000.0,-342400.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.08499061763106697
