date,cash,value,000686.SZ_volume_1_x,601555.SH_volume_2_x,002280.SZ_volume_1,300113.SZ_volume_2,600061.SH_volume_1_x,601377.SH_volume_2_x,600369.SH_volume_1,601377.SH_volume_2_y,000937.SZ_volume_1_x,601666.SH_volume_2,603881.SH_volume_1,600633.SH_volume_2_x,600728.SH_volume_1,600633.SH_volume_2_y,600061.SH_volume_1_y,600109.SH_volume_2,000937.SZ_volume_1_y,000983.SZ_volume_2,000783.SZ_volume_1,601555.SH_volume_2_y,600061.SH_volume_1,600369.SH_volume_2,000002.SZ_volume_1,600048.SH_volume_2,002736.SZ_volume_1,600837.SH_volume_2,300295.SZ_volume_1,600633.SH_volume_2_x,002016.SZ_volume_1,002314.SZ_volume_2,002584.SZ_volume_1,000990.SZ_volume_2,000710.SZ_volume_1,600420.SH_volume_2,000686.SZ_volume_1_y,002736.SZ_volume_2,300379.SZ_volume_1,600633.SH_volume_2_y,002467.SZ_volume_1,002058.SZ_volume_2,rev
2019-07-01,11426220.060879052,212386741.70244515,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,0.0,0.0,80000.0,-703500.0,0,0,0.0,0.0,105.19337085122257
2019-07-02,11426220.060879052,216633890.50118303,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,0.0,0.0,80000.0,-703500.0,0,0,0.0,0.0,0.019997240716127962
2019-07-03,11426220.060879052,221391559.44875705,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,0.0,0.0,80000.0,-703500.0,0,0,0.0,0.0,0.021961794327596484
2019-07-04,11426220.060879052,231409472.45528305,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,0.0,0.0,80000.0,-703500.0,0,0,0.0,0.0,0.045249751307003816
2019-07-05,11426220.060879052,228871176.284744,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,0.0,0.0,80000.0,-703500.0,0,0,0.0,0.0,-0.01096885163605199
2019-07-08,32298803.110491216,136249284.16221523,0.0,0.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,0.0,0.0,80000.0,-703500.0,0,0,0.0,0.0,-0.4046900689988838
2019-07-09,32298803.110491216,135457670.28908023,0.0,0.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,0.0,0.0,80000.0,-703500.0,0,0,0.0,0.0,-0.005810040603167699
2019-07-10,32298803.110491216,134504911.0147332,0.0,0.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,0.0,0.0,80000.0,-703500.0,0,0,0.0,0.0,-0.0070336310399681246
2019-07-11,32877088.773856632,288677526.2785956,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,240000.0,-891300.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,0.0,0.0,80000.0,-703500.0,0,0,0.0,0.0,1.1462229453240922
2019-07-12,33214459.38170687,232922624.77163693,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,240000.0,-891300.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.19313904419823458
2019-07-15,33214459.38170687,237732951.56082392,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,240000.0,-891300.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,0.02065203753350775
2019-07-16,33214459.38170687,237660961.12989098,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,240000.0,-891300.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.0003028205827600994
2019-07-17,33214459.38170687,239175467.88615388,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,240000.0,-891300.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,0.006372551676399052
2019-07-18,33214459.38170687,230339171.57898486,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,240000.0,-891300.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.03694482709813296
2019-07-19,33214459.38170687,233005534.51206785,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,240000.0,-891300.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,0.011575811942037273
2019-07-22,33214459.38170687,221284096.0124199,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,240000.0,-891300.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.0503054080848061
2019-07-23,56229694.583184294,1242146984.0006948,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,4.613358602739247
2019-07-24,56229694.583184294,1241042311.1157181,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.0008893254173661935
2019-07-25,56229694.583184294,1243185792.4824972,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,0.001727162198726484
2019-07-26,56229694.583184294,1232886997.6579385,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.00828419604441688
2019-07-29,56229694.583184294,1211750582.4673812,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.017143838186881033
2019-07-30,56229694.583184294,1211879711.3343432,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,0.0,0.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,0.00010656389922991671
2019-07-31,56730849.98746174,1213741757.1275425,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,80000.0,-127200.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,0.0015364939075916961
2019-08-01,56730849.98746174,1196404084.0622947,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,80000.0,-127200.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.014284482645039231
2019-08-02,56730849.98746174,1173101462.4734578,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,80000.0,-127200.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.01947721668561575
2019-08-05,56730849.98746174,1138974557.605357,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,80000.0,-127200.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.029091179202986428
2019-08-06,56730849.98746174,1121136261.4499085,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,80000.0,-127200.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.015661716090438982
2019-08-07,56730849.98746174,1127841011.839716,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,300000.0,-137700.0,80000.0,-127200.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,0.005980317130351853
2019-08-08,122325258.4076217,1264273490.8697674,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,80000.0,-127200.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,0.12096782932862582
2019-08-09,122325258.4076217,1247182626.9922032,80000.0,-866800.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,80000.0,-127200.0,0,0,330000.0,-249200.0,0.0,0.0,0.0,0.0,2000.0,-30000.0,0.0,0.0,200000.0,-144100.0,180000.0,-1490100.0,710000.0,-232500.0,80000.0,-123200.0,80000.0,-703500.0,0,0,0.0,0.0,-0.013518328115704081
