date,cash,value,rev
2019-05-30,1002052516.6802442,1259923245.7894619,-0.0006760207965330611
2019-05-31,1002052516.6802442,1257539741.127513,-0.0018917856067139915
2019-06-03,1002052516.6802442,1256894275.051937,-0.0005132768806154209
2019-06-04,1070067556.5188143,1367077398.8837051,0.08766300079393319
2019-06-05,1070067556.5188143,1365862851.0640934,-0.000888426522597463
2019-06-06,1070067556.5188143,1362337928.7188325,-0.0025807293481294735
2019-06-10,1070067556.5188143,1354202197.417581,-0.005971889301285449
2019-06-11,1070067556.5188143,1370206099.9718792,0.011817956420996145
2019-06-12,1070067556.5188143,1360133323.934081,-0.007351285356272275
2019-06-13,1070067556.5188143,1364402793.102806,0.0031390078410664657
2019-06-14,1102481585.0613742,1365155358.583351,0.0005515713426775815
2019-06-17,1102481585.0613742,1367369517.0908542,0.001621909545739042
2019-06-18,1102673962.8576543,1366002222.3781312,-0.0009999452932313302
2019-06-19,1102673962.8576543,1369642980.3913503,0.002665265073200862
2019-06-20,1103367960.81456,1388171442.0599399,0.013527949935753014
2019-06-21,1103367960.81456,1388877950.8056977,0.0005089492006185026
2019-06-24,1103367960.81456,1387057313.1823428,-0.001310869412462612
2019-06-25,1103367960.81456,1388114779.930012,0.0007623814370316673
2019-06-26,1103367960.81456,1386002542.6566749,-0.0015216589462750951
2019-06-27,1103367960.81456,1387603229.697373,0.0011548947360731088
2019-06-28,1103367960.81456,1384309955.729061,-0.0023733542109369843
2019-07-01,1158614496.7446148,1395164380.297402,0.007841036267505874
2019-07-01,11426220.060879052,212386741.70244515,105.19337085122257
2019-07-02,11426220.060879052,216633890.50118303,0.019997240716127962
2019-07-03,11426220.060879052,221391559.44875705,0.021961794327596484
2019-07-04,11426220.060879052,231409472.45528305,0.045249751307003816
2019-07-05,11426220.060879052,228871176.284744,-0.01096885163605199
2019-07-08,32298803.110491216,136249284.16221523,-0.4046900689988838
2019-07-09,32298803.110491216,135457670.28908023,-0.005810040603167699
2019-07-10,32298803.110491216,134504911.0147332,-0.0070336310399681246
2019-07-11,32877088.773856632,288677526.2785956,1.1462229453240922
2019-07-12,33214459.38170687,232922624.77163693,-0.19313904419823458
2019-07-15,33214459.38170687,237732951.56082392,0.02065203753350775
2019-07-16,33214459.38170687,237660961.12989098,-0.0003028205827600994
2019-07-17,33214459.38170687,239175467.88615388,0.006372551676399052
2019-07-18,33214459.38170687,230339171.57898486,-0.03694482709813296
2019-07-19,33214459.38170687,233005534.51206785,0.011575811942037273
2019-07-22,33214459.38170687,221284096.0124199,-0.0503054080848061
2019-07-23,56229694.583184294,1242146984.0006948,4.613358602739247
2019-07-24,56229694.583184294,1241042311.1157181,-0.0008893254173661935
2019-07-25,56229694.583184294,1243185792.4824972,0.001727162198726484
2019-07-26,56229694.583184294,1232886997.6579385,-0.00828419604441688
2019-07-29,56229694.583184294,1211750582.4673812,-0.017143838186881033
2019-07-30,56229694.583184294,1211879711.3343432,0.00010656389922991671
2019-07-31,56730849.98746174,1213741757.1275425,0.0015364939075916961
2019-08-01,56730849.98746174,1196404084.0622947,-0.014284482645039231
2019-08-02,56730849.98746174,1173101462.4734578,-0.01947721668561575
2019-08-05,56730849.98746174,1138974557.605357,-0.029091179202986428
2019-08-06,56730849.98746174,1121136261.4499085,-0.015661716090438982
2019-08-07,56730849.98746174,1127841011.839716,0.005980317130351853
2019-08-08,122325258.4076217,1264273490.8697674,0.12096782932862582
2019-08-09,122325258.4076217,1247182626.9922032,-0.013518328115704081
2019-08-12,122325258.4076217,1265444083.944556,0.014642167519919314
2019-08-13,141522180.12969777,1169957371.9384556,-0.07545707725659101
2019-08-14,141522180.12969777,1169150316.8241746,-0.0006898158288825007
2019-08-15,141522180.12969777,1223310742.5297956,0.046324604224322385
2019-08-16,190156179.07164988,1223455964.896305,0.00011871257355999809
2019-08-19,190156179.07164988,1248986872.6159964,0.020867859941207767
2019-08-20,190156179.07164988,1261651514.1340907,0.010139931648415423
2019-08-21,190156179.07164988,1269743081.6325037,0.006413472664808406
2019-08-22,190156179.07164988,1262664402.485999,-0.0055748908963564325
2019-08-23,190156179.07164988,1251600964.9799137,-0.008761977833779966
2019-08-26,190351578.67199188,1339939522.0724928,0.07058044821337828
2019-08-27,190351578.67199188,1357574053.6542108,0.013160692173959099
2019-08-28,190351578.67199188,1360131236.1979396,0.0018836412914975398
2019-08-29,190351578.67199188,1338739595.371394,-0.015727629994251924
2019-08-30,190351578.67199188,1331378086.7941487,-0.00549883532443296
2019-09-02,190351578.67199188,1340086851.66928,0.006541165850266761
2019-09-03,190351578.67199188,1333973879.1174467,-0.00456162415459771
2019-09-04,190568432.07206044,1157101097.8356135,-0.1325908880606056
2019-09-05,190568432.07206044,1152777122.8011143,-0.0037369034067872287
2019-09-06,190747597.95515698,1200608393.542985,0.0414922102423807
2019-09-09,190747597.95515698,1203177783.322574,0.0021400731440888165
2019-09-10,190747597.95515698,1207103176.1500576,0.003262521035456434
2019-09-11,190747597.95515698,1191571940.385884,-0.012866535413906366
2019-09-12,190747597.95515698,1211385541.9572742,0.016628120300461013
2019-09-16,190747597.95515698,1191925643.314384,-0.016064166170786764
2019-09-17,190747597.95515698,1177220743.1424177,-0.01233709523278348
2019-09-18,190747597.95515698,1177703417.943488,0.0004100121441810156
2019-09-19,190747597.95515698,1167015134.9142168,-0.009075530279036736
2019-09-20,190747597.95515698,1179279934.9539402,0.010509546682635706
2019-09-23,190747597.95515698,1151502686.992925,-0.02355441412822834
2019-09-24,190747597.95515698,1150570774.4384289,-0.0008093012417796919
2019-09-25,190747597.95515698,1133400543.106031,-0.014923229160568874
2019-09-26,190747597.95515698,1154831490.135905,0.01890853781589308
2019-09-27,190747597.95515698,1145533406.766348,-0.00805146330783113
2019-09-30,190747597.95515698,1143831498.167915,-0.001485690935227324
2019-10-08,190747597.95515698,1171500793.270958,0.024190009758745967
2019-10-09,190747597.95515698,1190331221.3776515,0.016073764708359084
2019-10-10,261341124.9583817,1249495794.7789526,0.049704294349959044
2019-10-11,261341124.9583817,1235770127.5483327,-0.010984964725750168
2019-10-14,261341124.9583817,1246029534.3550086,0.008302034964245086
2019-10-15,261341124.9583817,1234969890.4656918,-0.0088759083026404
2019-10-16,261341124.9583817,1241266050.4928834,0.0050982295809798295
2019-10-17,261341124.9583817,1257047813.7236774,0.012714247058096317
2019-10-18,261341124.9583817,1245055578.7344174,-0.009539999082243455
2019-10-21,261341124.9583817,1273308161.5237436,0.02269182458348129
2019-10-22,261341124.9583817,1263128614.9565117,-0.007994566338953013
2019-10-23,261341124.9583817,1243917137.4951396,-0.015209438875734449
2019-10-24,261341124.9583817,1243000772.4626307,-0.0007366769094878656
2019-10-25,261725949.97732446,1190402109.6518083,-0.042315872987443215
2019-10-28,261725949.97732446,1173406608.5830562,-0.014277109332176185
2019-10-29,262770430.36539838,1222010100.8353834,0.041420844144570035
2019-10-30,298266092.1366624,1207282118.802387,-0.012052258833972096
2019-10-31,367643394.6077824,1255579085.9953032,0.04000470680442647
2019-11-01,367893120.3861414,1310719742.2758977,0.04391651381870898
2019-11-04,367893120.3861414,1311271782.9369307,0.0004211736828456658
2019-11-05,411667610.51057327,1418809653.9086933,0.0820103599963875
2019-11-06,411667610.51057327,1402497925.4098659,-0.011496770164968972
2019-11-07,411667610.51057327,1392011123.286351,-0.0074772318258155
2019-11-08,411667610.51057327,1400805431.618897,0.006317699755001849
2019-11-11,412380699.64240015,1472256925.874552,0.05100743660957918
2019-11-12,438318042.77696025,1549196691.6991882,0.05225974113107501
2019-11-13,438318042.77696025,1537570333.894364,-0.0075047654485190796
2019-11-14,438318042.77696025,1545768024.224692,0.005331587212381361
2019-11-15,438318042.77696025,1530895433.2198021,-0.009621489623159674
2019-11-18,438318042.77696025,1525161909.857634,-0.0037452090049737707
2019-11-19,438318042.77696025,1523792878.1300764,-0.0008976304212091613
2019-11-20,438318042.77696025,1533806245.449361,0.006571344086850228
2019-11-21,438318042.77696025,1541231728.887705,0.004841213458593341
2019-11-22,438318042.77696025,1550592835.2282774,0.00607378252414259
2019-11-25,474085908.01776236,1725596784.386582,0.11286260659945624
2019-11-26,474085908.01776236,1720059792.0343406,-0.003208740536804866
2019-11-27,474085908.01776236,1707912156.2163024,-0.0070623334574149155
2019-11-28,474085908.01776236,1699611051.6993325,-0.004860381423456905
2019-11-29,474085908.01776236,1697046891.1763673,-0.0015086748938243355
2019-12-02,474085908.01776236,1700152110.0187907,0.001829777867994542
2019-12-03,474085908.01776236,1695874138.9298656,-0.0025162284384530054
2019-12-04,474085908.01776236,1686667500.5739307,-0.00542884530437171
2019-12-05,474085908.01776236,1685964481.1168296,-0.0004168097487274869
2019-12-06,474085908.01776236,1677940102.1726813,-0.0047595183848907485
2019-12-09,474085908.01776236,1691916403.6276636,0.0083294400300018
2019-12-10,474085908.01776236,1687584449.2764509,-0.002560383209196715
2019-12-11,474085908.01776236,1691784010.2270622,0.0024885041767312988
2019-12-12,474085908.01776236,1696938303.1163154,0.00304666131024689
2019-12-13,524351994.4702904,1708750937.4745185,0.00696114545620774
2019-12-16,524351994.4702904,1754736443.0507185,0.026911766113887348
2019-12-17,524606738.91943574,1799524018.346544,0.02552381896050404
2019-12-18,524606738.91943574,1800383088.504797,0.00047738743661907
2019-12-19,524606738.91943574,1832399685.2529788,0.017783213446406654
2019-12-20,524606738.91943574,1857468910.2339268,0.013681089984190375
2019-12-23,524606738.91943574,1820758879.4174578,-0.019763469856324933
2019-12-24,524606738.91943574,1793187690.5347776,-0.015142690882551935
2019-12-25,524606738.91943574,1798198083.4948516,0.002794126340773362
2019-12-26,524606738.91943574,1834491527.783181,0.02018322932354155
2019-12-27,525561545.7129352,1826977031.3678336,-0.004096228465240159
2019-12-30,557392348.9535973,1874049187.7038999,0.025765050971015224
2019-12-31,643012775.4295375,1955299642.094999,0.04335556127566109
2020-01-02,16447621.010663277,-263020241.1091607,-132.51012055458034
2020-01-03,16447621.010663277,-266282464.16014475,0.012402935368119206
2020-01-06,16447621.010663277,-246334697.23371676,-0.07491205622324126
2020-01-07,16447621.010663277,-236403465.62806875,-0.04031600792407042
2020-01-08,16447621.010663277,-189700858.50612074,-0.19755466358274443
2020-01-09,16447621.010663277,-215231850.74593666,0.13458553873119228
2020-01-10,16836319.920118075,-221792420.4034699,0.030481407072401323
2020-01-13,16836319.920118075,-226385413.1749698,0.02070851998974832
2020-01-14,16836319.920118075,-182318677.225554,-0.19465360126960696
2020-01-15,16836319.920118075,-220970729.9870978,0.21200270509710717
2020-01-16,16836319.920118075,-194831687.37804994,-0.11829187789067852
2020-01-17,16836319.920118075,-179450493.82486993,-0.07894605728756254
2020-01-20,229045980.72623834,-62204190.33798158,-0.653362947004826
2020-01-21,229547924.84021798,-1719616.688781023,-0.9723552918310227
2020-01-22,229547924.84021798,-8145933.06186299,3.737063274047056
2020-01-23,229547924.84021798,-70274.75239004195,-0.9913730260417866
2020-02-03,229547924.84021798,9473265.44625403,-135.803256134936
2020-02-04,230330547.18125138,160632165.5909084,15.95636699955731
2020-02-05,230330547.18125138,158396247.89673844,-0.013919489200340585
2020-02-06,230330547.18125138,162380431.9048834,0.02515327263776057
2020-02-07,230968199.28699794,144889668.90797,-0.10771472148293615
2020-02-10,233463082.84281376,63950332.00999485,-0.5586273852926369
2020-02-11,233463082.84281376,72676904.0914179,0.1364585891447625
2020-02-12,233463082.84281376,62048784.091555804,-0.14623792981733685
2020-02-13,233463082.84281376,70990719.13828388,0.14411136620395082
2020-02-14,233463082.84281376,87097023.56157476,0.22687901487400297
2020-02-17,233463082.84281376,95277346.29398686,0.09392195505543177
2020-02-18,233463082.84281376,91296081.53270686,-0.041786058450824726
2020-02-19,233463082.84281376,94487835.91637987,0.03496047508380262
2020-02-20,233463082.84281376,98182862.75224382,0.03910584680057627
2020-02-21,233463082.84281376,86564391.4233318,-0.11833502307047461
2020-02-24,233463082.84281376,80724569.02205086,-0.06746217821508216
2020-02-25,233463082.84281376,65732172.41753477,-0.18572284480603096
2020-02-26,234172055.47677994,108787945.53410688,0.6550182586858566
2020-02-27,234172055.47677994,121064621.30969286,0.11284959666544148
2020-02-28,303995845.8062478,173560868.15207985,0.43362169950622853
2020-03-02,335846563.1064077,204997286.5358038,0.18112618770827016
2020-03-03,335846563.1064077,194947542.6352237,-0.049023789877457036
2020-03-04,336061835.97827595,183066655.141514,-0.06094402285408962
2020-03-05,336061835.97827595,201070135.45186692,0.09834385348023034
2020-03-06,426938073.0360758,433742267.1767336,1.1571690206602798
2020-03-09,426938073.0360758,428880822.90165585,-0.01120814050869734
2020-03-10,426938073.0360758,433291966.1217407,0.010285242390276617
2020-03-11,426938073.0360758,436560738.60401297,0.007544041288210401
2020-03-12,426938073.0360758,440978693.1620127,0.010119908107465214
2020-03-13,426938073.0360758,440794116.47779375,-0.00041856145678020873
2020-03-16,426938073.0360758,434209209.4109769,-0.014938736295833976
2020-03-17,474946544.01031584,526294851.4396088,0.21207666726726027
2020-03-18,474946544.01031584,521125466.6557929,-0.009822221839479783
2020-03-19,474946544.01031584,515345447.402164,-0.011091415836422036
2020-03-20,474946544.01031584,518696886.1911859,0.006503285914169599
2020-03-23,475435902.7238819,690632160.5503529,0.3314754318686879
2020-03-24,504164601.1078959,761932753.50569,0.10323960717166547
2020-03-25,504164601.1078959,780966290.204374,0.02498059915538442
2020-03-26,504569059.8430479,734720439.8914299,-0.059216192674387824
2020-03-27,505024143.306169,659870940.062725,-0.10187480266612092
2020-03-30,505024143.306169,689328235.9418639,0.044640995823120866
2020-03-31,505024143.306169,660189535.634193,-0.042271154420154056
2020-04-01,505024143.306169,677840579.2815619,0.02673632751602595
2020-04-02,505024143.306169,697962059.9761428,0.029684680011201836
2020-04-03,505024143.306169,702881679.1382209,0.00704854811484501
2020-04-07,505024143.306169,701841616.881844,-0.0014797117171300167
2020-04-08,605257096.9891087,828647715.6641626,0.18067623197623317
2020-04-09,605257096.9891087,825738907.5884055,-0.0035103072400625157
2020-04-10,605257096.9891087,820276058.5490637,-0.006615709868021402
2020-04-13,605257096.9891087,810602060.8401517,-0.011793587790461357
2020-04-14,605257096.9891087,817205045.0241916,0.00814577769170266
2020-04-15,605257096.9891087,803861629.6223756,-0.016328111877259688
2020-04-16,605257096.9891087,807842830.3862337,0.004952594597316784
2020-04-17,605257096.9891087,813007078.2418877,0.006392639337016837
2020-04-20,605257096.9891087,810636430.0623897,-0.0029159010332658886
2020-04-21,605257096.9891087,792604125.1823777,-0.022244626828113567
2020-04-22,605792220.5109587,812523962.8563437,0.025132139792210184
2020-04-23,605792220.5109587,832844252.3816317,0.025008849528393107
2020-04-24,605792220.5109587,820914452.0939987,-0.014324167157926837
2020-04-27,605792220.5109587,832251794.4002358,0.013810625793367004
2020-04-28,605792220.5109587,819190859.6633956,-0.01569348942798321
2020-04-29,605792220.5109587,841071768.2753866,0.026710391545361922
2020-04-30,661343522.0309186,714894842.6863674,-0.1500192139937646
2020-05-06,661343522.0309186,712618729.5473615,-0.003183843277499321
2020-05-07,661343522.0309186,714411228.8249955,0.002515369303824677
2020-05-08,661343522.0309186,711440589.1640486,-0.00415816485112197
2020-05-11,661343522.0309186,708710161.4189816,-0.0038378858145770023
2020-05-12,661343522.0309186,704900577.9954627,-0.0053753757613568265
2020-05-13,661343522.0309186,707678406.1798605,0.0039407375608873085
2020-05-14,661343522.0309186,705776540.0649596,-0.0026874723013908808
2020-05-15,661343522.0309186,710786499.7272916,0.007098506932337045
2020-05-18,661343522.0309186,713375806.5873885,0.003642875689240599
2020-05-19,661343522.0309186,711949784.4286175,-0.001998977461252549
2020-05-20,661343522.0309186,710315779.3834527,-0.0022951127746687616
2020-05-21,661343522.0309186,709498247.7823405,-0.0011509410671148856
2020-05-22,661343522.0309186,712181585.4515516,0.003782021559035842
2020-05-25,661343522.0309186,706889809.3857486,-0.0074303747441710755
2020-05-26,730065927.7161387,814300037.1722115,0.15194762516069793
2020-05-27,730065927.7161387,803425978.7499417,-0.013353871946305884
2020-05-28,730065927.7161387,801284744.2654445,-0.002665129758224638
2020-05-29,730065927.7161387,805494622.6210047,0.005253910530169215
2020-06-01,730065927.7161387,812734113.6701667,0.008987634238457609
2020-06-02,730065927.7161387,817948353.4012426,0.0064156772102617055
2020-06-03,730065927.7161387,817512124.7978446,-0.000533320473822152
2020-06-04,730065927.7161387,821882900.8501086,0.005346435752674461
2020-06-05,730065927.7161387,819713185.5218385,-0.0026399324356618514
2020-06-08,730065927.7161387,816859643.9188025,-0.00348114639783359
2020-06-09,730065927.7161387,815326616.2076986,-0.001876733319508106
2020-06-10,730065927.7161387,808428678.9344076,-0.008460336184503703
2020-06-11,730065927.7161387,810325778.2626908,0.0023466502088764774
2020-06-12,730065927.7161387,805645898.2026117,-0.005775306902012445
2020-06-15,730065927.7161387,798981822.5550756,-0.008271717962449188
2020-06-16,730065927.7161387,795259506.1582485,-0.004658824884054891
2020-06-17,730065927.7161387,793427935.0231136,-0.0023031112749383187
2020-06-18,830659465.1707226,898524393.2072955,0.1324587319718209
2020-06-19,831243662.3331739,901470435.7919418,0.003278756377587344
2020-06-22,831243662.3331739,890128063.8175789,-0.012582078706107058
2020-06-23,831243662.3331739,876266119.3833718,-0.015572977639594976
2020-06-24,831243662.3331739,873953552.1655177,-0.0026391151805361668
2020-06-29,831243662.3331739,868754403.5211828,-0.005948998812868589
2020-06-30,831243662.3331739,861665727.7308718,-0.008159585449673212
2020-07-01,831243662.3331739,860559789.8146257,-0.0012834883420029808
2020-07-01,12687993.633972215,300982121.0536082,149.4910605268041
2020-07-02,12687993.633972215,303704906.4217242,0.009046335903889258
2020-07-03,13282434.260227002,378656519.54655504,0.24679091954067123
2020-07-06,13282434.260227002,394134502.05189896,0.04087604915367349
2020-07-07,13609834.193259733,504069299.84855866,0.2789271104770821
2020-07-08,13797393.196284734,546424682.6683848,0.0840269043017523
2020-07-09,14342246.335079573,554106291.9025306,0.014057947010434724
2020-07-10,14342246.335079573,535047744.7336285,-0.03439511055444666
2020-07-13,14342246.335079573,557414542.4744285,0.041803367944173386
2020-07-14,31518901.200614717,460723299.8155747,-0.1734637963150909
2020-07-15,31518901.200614717,444480082.9571077,-0.03525590493245956
2020-07-16,53404361.23501459,426634705.0609555,-0.04014888086194468
2020-07-17,53743308.45427464,109507548.15792368,-0.743322456286631
2020-07-20,53743308.45427464,94149412.59695154,-0.1402472781038232
2020-07-21,53743308.45427464,91874800.00762963,-0.02415960468133138
2020-07-22,53913413.17817116,190896919.06467012,1.0777941181784048
2020-07-23,53913413.17817116,182925703.9826331,-0.0417566460532377
2020-07-24,67875303.57560015,106171299.61212108,-0.41959332504632085
2020-07-27,67875303.57560015,118400638.41996907,0.11518497797922622
2020-07-28,67875303.57560015,131080705.43795612,0.10709458316441367
2020-07-29,67875303.57560015,126359974.73177117,-0.03601392508845935
2020-07-30,67875303.57560015,132576895.41284719,0.04920007853968711
2020-07-31,67875303.57560015,117881760.13398321,-0.11084235479419713
2020-08-03,67875303.57560015,87752819.759812,-0.2555861088257163
2020-08-04,67875303.57560015,77598001.98624006,-0.11572070050132477
2020-08-05,67875303.57560015,59338743.56254108,-0.23530578051399786
2020-08-06,68199304.97162302,36591759.27727296,-0.3833411851953614
2020-08-07,68199304.97162302,40989209.26687894,0.12017596520255913
2020-08-10,68199304.97162302,56034356.09335887,0.36705140439576756
2020-08-11,68199304.97162302,69988983.81801698,0.24903699618513153
2020-08-12,68199304.97162302,92097896.85119787,0.3158913278505051
2020-08-13,68199304.97162302,99387058.29545704,0.07914579695599588
2020-08-14,68199304.97162302,92690462.86887592,-0.06737894793780419
2020-08-17,68199304.97162302,74242136.46061996,-0.19903154906404763
2020-08-18,68199304.97162302,77449591.34552193,0.04320262101567196
2020-08-19,68199304.97162302,112716635.11370474,0.4553548076302656
2020-08-20,121925451.72244878,160008509.86381662,0.41956428793678446
2020-08-21,121925451.72244878,145203367.55639762,-0.09252721820870446
2020-08-24,121925451.72244878,140215398.5841186,-0.034351606689436154
2020-08-25,121925451.72244878,138496803.71137172,-0.012256819793696638
2020-08-26,121925451.72244878,150149010.8489417,0.08413340109893985
2020-08-27,121925451.72244878,150420047.30344668,0.0018051164837684652
2020-08-28,121925451.72244878,139427269.08326876,-0.07308053957729366
2020-08-31,174724173.20486292,129107601.28210095,-0.07401470221011575
2020-09-01,174724173.20486292,124930826.44078486,-0.03235111488276987
2020-09-02,174724173.20486292,130200489.0282619,0.04218064298145641
2020-09-03,174724173.20486292,127359788.14103884,-0.021817897217010107
2020-09-04,174724173.20486292,130149766.04131685,0.02190626995381284
2020-09-07,174724173.20486292,142413408.25559682,0.09422715527884074
2020-09-08,174724173.20486292,143242442.80519986,0.005821323706509007
2020-09-09,174724173.20486292,147494153.83355695,0.02968192209720355
2020-09-10,174724173.20486292,147860961.91497782,0.0024869330199677186
2020-09-11,175012913.074567,160089794.250225,0.08270494237876624
2020-09-14,175012913.074567,157395474.90152597,-0.016830050668237728
2020-09-15,175012913.074567,159575044.5691749,0.013847727636468354
2020-09-16,175012913.074567,155792514.47379994,-0.023703769631317484
2020-09-17,175012913.074567,154073394.9238699,-0.011034673621749258
2020-09-18,175012913.074567,143230121.76661894,-0.07037732349967885
2020-09-21,175012913.074567,147375841.238664,0.02894446657526517
2020-09-22,175012913.074567,150739055.38056296,0.02282066119950077
2020-09-23,175012913.074567,155736698.211076,0.0331542666092457
